Time(s),CTSresistance,HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),SweatRate(kg/s),FatigueLevel,RespirationRate(1/min)
468.82,0,120.458876,37.428637,36.830015,0.000003,0.089184,24.193548
469.02,0,120.458876,37.428866,36.830305,0.000003,0.088315,24.193548
469.22,0,120.433545,37.429095,36.830596,0.000003,0.089271,24.193548
469.42,0,120.433545,37.429325,36.830885,0.000003,0.088987,24.193548
469.62,0,120.423214,37.429554,36.831175,0.000003,0.088891,24.193548
469.82,0,120.423214,37.429783,36.831464,0.000003,0.089184,24.193548
470.02,0,120.423214,37.430012,36.831753,0.000003,0.088315,24.193548
470.22,0,120.446787,37.430242,36.832042,0.000003,0.089272,24.193548
470.42,0,120.446787,37.430471,36.832330,0.000003,0.088988,24.193548
470.62,0,120.476617,37.430700,36.832619,0.000003,0.088892,24.193548
470.82,0,120.476617,37.430929,36.832907,0.000003,0.089185,24.193548
471.02,0,120.476617,37.431158,36.833195,0.000003,0.088316,24.193548
471.22,0,120.468788,37.431388,36.833483,0.000003,0.089273,24.193548
471.42,0,120.468788,37.431617,36.833771,0.000003,0.088989,24.193548
471.62,0,120.443353,37.431846,36.834059,0.000003,0.088892,24.193548
471.82,0,120.443353,37.432075,36.834345,0.000003,0.089185,24.193548
472.02,0,120.443353,37.432305,36.834633,0.000003,0.088316,24.193548
472.22,0,120.434008,37.432534,36.834920,0.000003,0.089272,24.193548
472.42,0,120.434008,37.432763,36.835206,0.000003,0.088989,24.193548
472.62,0,120.458469,37.432992,36.835493,0.000003,0.088892,24.193548
472.82,0,120.458469,37.433222,36.835779,0.000003,0.089186,24.193548
473.02,0,120.458469,37.433451,36.836065,0.000003,0.088316,24.193548
473.22,0,120.487067,37.433680,36.836351,0.000003,0.089273,24.193548
473.42,0,120.487067,37.433910,36.836636,0.000003,0.088990,24.193548
473.62,0,120.477402,37.434139,36.836922,0.000003,0.088892,24.193548
473.82,0,120.477402,37.434368,36.837207,0.000003,0.089186,24.193548
474.02,0,120.477402,37.434597,36.837492,0.000003,0.088316,24.193548
474.22,0,120.451551,37.434827,36.837777,0.000003,0.089273,24.193548
474.42,0,120.451551,37.435056,36.838061,0.000003,0.088990,24.193548
474.62,0,120.442920,37.435285,36.838346,0.000003,0.088891,24.193548
474.82,0,120.442920,37.435515,36.838630,0.000003,0.089186,24.193548
475.02,0,120.442920,37.435744,36.838914,0.000003,0.088316,24.193548
475.22,0,120.467973,37.435973,36.839198,0.000003,0.089272,24.193548
475.42,0,120.467973,37.436202,36.839481,0.000003,0.088990,24.193548
475.62,0,120.495055,37.436432,36.839765,0.000003,0.088892,24.193548
475.82,0,120.495055,37.436661,36.840047,0.000003,0.089186,24.193548
476.02,0,120.495055,37.436890,36.840331,0.000003,0.088317,24.193548
476.22,0,120.483472,37.437120,36.840613,0.000003,0.089273,24.193548
476.42,0,120.483472,37.437349,36.840896,0.000003,0.088990,24.193548
476.62,0,120.457163,37.437578,36.841179,0.000003,0.088891,24.193548
476.82,0,120.457163,37.437808,36.841460,0.000003,0.089186,24.193548
477.02,0,120.457163,37.438037,36.841742,0.000003,0.088316,24.193548
477.22,0,120.449214,37.438266,36.842024,0.000003,0.089272,24.193548
477.42,0,120.449214,37.438495,36.842305,0.000003,0.088990,24.193548
477.62,0,120.474765,37.438725,36.842587,0.000003,0.088891,24.193548
477.82,0,120.474765,37.438954,36.842868,0.000003,0.089186,24.193548
478.02,0,120.474765,37.439183,36.843149,0.000003,0.088317,24.193548
478.22,0,120.500229,37.439413,36.843430,0.000003,0.089273,24.193548
478.42,0,120.500229,37.439642,36.843710,0.000003,0.088991,24.193548
478.62,0,120.486803,37.439871,36.843991,0.000003,0.088892,24.193548
478.82,0,120.486803,37.440101,36.844271,0.000003,0.089187,24.193548
479.02,0,120.486803,37.440330,36.844551,0.000003,0.088317,24.193548
479.22,0,120.460119,37.440559,36.844831,0.000003,0.089273,24.193548
479.42,0,120.460119,37.440789,36.845110,0.000003,0.088991,24.193548
479.62,0,120.452922,37.441018,36.845390,0.000003,0.088892,24.193548
479.82,0,120.452922,37.441248,36.845669,0.000003,0.089187,24.193548
480.02,0,120.452922,37.441477,36.845948,0.000003,0.088317,24.193548
480.22,0,120.478960,37.441706,36.846227,0.000003,0.089273,24.193548
480.42,0,120.478960,37.441936,36.846505,0.000003,0.088992,24.193548
480.62,0,120.502773,37.442165,36.846784,0.000003,0.088893,24.193548
480.82,0,120.502773,37.442394,36.847061,0.000003,0.089189,24.193548
481.02,0,120.502773,37.442624,36.847339,0.000003,0.088319,24.193548
481.22,0,120.487640,37.442853,36.847617,0.000003,0.089275,24.193548
481.42,0,120.487640,37.443082,36.847894,0.000003,0.088994,24.193548
481.62,0,120.460711,37.443312,36.848172,0.000003,0.088893,24.193548
481.82,0,120.460711,37.443541,36.848449,0.000003,0.089190,24.193548
482.02,0,120.460711,37.443771,36.848726,0.000003,0.088319,24.193548
482.22,0,120.454370,37.444000,36.849003,0.000003,0.089275,24.193548
482.42,0,120.454370,37.444229,36.849279,0.000003,0.088994,24.193548
482.62,0,120.480906,37.444459,36.849556,0.000003,0.088894,24.193548
482.82,0,120.480906,37.444688,36.849832,0.000003,0.089191,24.193548
483.02,0,120.480906,37.444917,36.850108,0.000003,0.088321,24.193548
483.22,0,120.503056,37.445147,36.850384,0.000003,0.089277,24.193548
483.42,0,120.503056,37.445376,36.850659,0.000003,0.088996,24.193548
483.62,0,120.486371,37.445606,36.850935,0.000003,0.088896,24.193548
483.82,0,120.486371,37.445835,36.851210,0.000003,0.089193,24.193548
484.02,0,120.486371,37.446064,36.851485,0.000003,0.088322,24.193548
484.22,0,120.459333,37.446294,36.851760,0.000003,0.089278,24.193548
484.42,0,120.459333,37.446523,36.852034,0.000003,0.088998,24.193548
484.62,0,120.453956,37.446753,36.852309,0.000003,0.088897,24.193548
484.82,0,120.453956,37.446982,36.852583,0.000003,0.089194,24.193548
485.02,0,120.453956,37.447211,36.852857,0.000003,0.088324,24.193548
485.22,0,120.480999,37.447441,36.853131,0.000003,0.089280,24.193548
485.42,0,120.480999,37.447670,36.853404,0.000003,0.089000,24.193548
485.62,0,120.501472,37.447900,36.853678,0.000003,0.088899,24.193548
485.82,0,120.501472,37.448129,36.853951,0.000003,0.089197,24.193548
486.02,0,120.501472,37.448358,36.854224,0.000003,0.088326,24.193548
486.22,0,120.483392,37.448588,36.854497,0.000003,0.089282,24.193548
486.42,0,120.483392,37.448817,36.854769,0.000003,0.089002,24.193548
486.62,0,120.456377,37.449047,36.855042,0.000003,0.088901,24.193548
486.82,0,120.456377,37.449276,36.855314,0.000003,0.089198,24.193548
487.02,0,120.456377,37.449506,36.855586,0.000003,0.088328,24.193548
487.22,0,120.452067,37.449735,36.855858,0.000003,0.089284,24.193548
487.42,0,120.452067,37.449964,36.856129,0.000003,0.089004,24.193548
487.62,0,120.479618,37.450194,36.856401,0.000003,0.088903,24.193548
487.82,0,120.479618,37.450423,36.856672,0.000003,0.089201,24.193548
488.02,0,120.479618,37.450653,36.856943,0.000003,0.088331,24.193548
488.22,0,120.498410,37.450882,36.857214,0.000003,0.089287,24.193548
488.42,0,120.498410,37.451112,36.857484,0.000003,0.089007,24.193548
488.62,0,120.479079,37.451341,36.857755,0.000003,0.088906,24.193548
488.82,0,120.479079,37.451571,36.858025,0.000003,0.089204,24.193548
489.02,0,120.479079,37.451800,36.858296,0.000003,0.088334,24.193548
489.22,0,120.452214,37.452029,36.858566,0.000003,0.089289,24.193548
489.42,0,120.452214,37.452259,36.858835,0.000003,0.089010,24.193548
489.62,0,120.449066,37.452488,36.859105,0.000003,0.088908,24.193548
489.82,0,120.449066,37.452718,36.859374,0.000003,0.089206,24.193548
490.02,0,120.449066,37.452947,36.859643,0.000003,0.088336,24.193548
490.22,0,120.477117,37.453177,36.859912,0.000003,0.089292,24.193548
490.42,0,120.477117,37.453406,36.860180,0.000003,0.089013,24.193548
490.62,0,120.494231,37.453636,36.860449,0.000003,0.088911,24.193548
490.82,0,120.494231,37.453865,36.860717,0.000003,0.089210,24.193548
491.02,0,120.494231,37.454095,36.860986,0.000003,0.088340,24.193548
491.22,0,120.473779,37.454324,36.861254,0.000003,0.089295,24.193548
491.42,0,120.473779,37.454554,36.861521,0.000003,0.089017,24.193548
491.62,0,120.447182,37.454783,36.861789,0.000003,0.088914,24.193548
491.82,0,120.447182,37.455013,36.862056,0.000003,0.089213,24.193548
492.02,0,120.447182,37.455242,36.862323,0.000003,0.088342,24.193548
492.22,0,120.445282,37.455472,36.862591,0.000003,0.089297,24.193548
492.42,0,120.445282,37.455701,36.862857,0.000003,0.089019,24.193548
492.62,0,120.473810,37.455931,36.863124,0.000003,0.088917,24.193548
492.82,0,120.473810,37.456160,36.863390,0.000003,0.089216,24.193548
493.02,0,120.473810,37.456390,36.863656,0.000003,0.088346,24.193548
493.22,0,120.489248,37.456619,36.863922,0.000003,0.089301,24.193548
493.42,0,120.489248,37.456849,36.864188,0.000003,0.089024,24.193548
493.62,0,120.467793,37.457078,36.864454,0.000003,0.088920,24.193548
493.82,0,120.467793,37.457308,36.864719,0.000003,0.089220,24.193548
494.02,0,120.467793,37.457537,36.864984,0.000003,0.088350,24.193548
494.22,0,120.441569,37.457767,36.865250,0.000003,0.089304,24.193548
494.42,0,120.441569,37.457996,36.865514,0.000003,0.089027,24.193548
494.62,0,120.440992,37.458226,36.865779,0.000003,0.088923,24.193548
494.82,0,120.440992,37.458455,36.866043,0.000003,0.089223,24.193548
495.02,0,120.440992,37.458685,36.866308,0.000003,0.088353,24.193548
495.22,0,120.469962,37.458914,36.866572,0.000003,0.089308,24.193548
495.42,0,120.469962,37.459144,36.866836,0.000003,0.089031,24.193548
495.62,0,120.483727,37.459373,36.867100,0.000003,0.088927,24.193548
495.82,0,120.483727,37.459603,36.867363,0.000003,0.089228,24.193548
496.02,0,120.483727,37.459832,36.867626,0.000003,0.088358,24.193548
496.22,0,120.461369,37.460062,36.867890,0.000003,0.089312,24.193548
496.42,0,120.461369,37.460291,36.868152,0.000003,0.089035,24.193548
496.62,0,120.435614,37.460521,36.868416,0.000003,0.088931,24.193548
496.82,0,120.435614,37.460750,36.868678,0.000003,0.089231,24.193548
497.02,0,120.435614,37.460980,36.868940,0.000003,0.088361,24.193548
497.22,0,120.436419,37.461209,36.869203,0.000003,0.089315,24.193548
497.42,0,120.436419,37.461439,36.869464,0.000003,0.089039,24.193548
497.62,0,120.465784,37.461668,36.869727,0.000003,0.088935,24.193548
497.82,0,120.465784,37.461898,36.869988,0.000003,0.089235,24.193548
498.02,0,120.465784,37.462127,36.870250,0.000003,0.088365,24.193548
498.22,0,120.477876,37.462357,36.870511,0.000003,0.089320,24.193548
498.42,0,120.477876,37.462587,36.870772,0.000003,0.089043,24.193548
498.62,0,120.454706,37.462816,36.871033,0.000003,0.088939,24.193548
498.82,0,120.454706,37.463046,36.871293,0.000003,0.089240,24.193548
499.02,0,120.454706,37.463275,36.871554,0.000003,0.088369,24.193548
499.22,0,120.429503,37.463505,36.871815,0.000003,0.089323,24.193548
499.42,0,120.429503,37.463734,36.872074,0.000003,0.089047,24.193548
499.62,0,120.431733,37.463964,36.872335,0.000003,0.088942,24.193548
499.82,0,120.431733,37.464193,36.872594,0.000003,0.089243,24.193548
500.02,0,120.431733,37.464423,36.872854,0.000003,0.088373,24.193548
500.22,0,120.461436,37.464653,36.873113,0.000003,0.089328,24.193548
500.42,0,120.461436,37.464882,36.873372,0.000003,0.089052,24.193548
500.62,0,120.471851,37.465112,36.873632,0.000003,0.088947,24.193548
500.82,0,120.471851,37.465341,36.873890,0.000003,0.089248,24.193548
501.02,0,120.471851,37.465571,36.874149,0.000003,0.088378,24.193548
501.22,0,120.447947,37.465800,36.874408,0.000003,0.089332,24.193548
501.42,0,120.447947,37.466030,36.874665,0.000003,0.089056,24.193548
501.62,0,120.423368,37.466259,36.874924,0.000003,0.088950,24.193548
501.82,0,120.423368,37.466489,36.875182,0.000003,0.089252,24.193548
502.02,0,120.423368,37.466719,36.875440,0.000003,0.088382,24.193548
502.22,0,120.427052,37.466948,36.875697,0.000003,0.089335,24.193548
502.42,0,120.427052,37.467178,36.875954,0.000003,0.089060,24.193548
502.62,0,120.457030,37.467407,36.876212,0.000003,0.088955,24.193548
502.82,0,120.457030,37.467637,36.876468,0.000003,0.089256,24.193548
503.02,0,120.457030,37.467867,36.876725,0.000003,0.088387,24.193548
503.22,0,120.465766,37.468096,36.876982,0.000003,0.089340,24.193548
503.42,0,120.465766,37.468326,36.877238,0.000003,0.089065,24.193548
503.62,0,120.441198,37.468555,36.877495,0.000003,0.088959,24.193548
503.82,0,120.441198,37.468785,36.877751,0.000003,0.089261,24.193548
504.02,0,120.441198,37.469014,36.878007,0.000003,0.088390,24.193548
504.22,0,120.417309,37.469244,36.878263,0.000003,0.089344,24.193548
504.42,0,120.417309,37.469474,36.878518,0.000003,0.089069,24.193548
504.62,0,120.422465,37.469703,36.878774,0.000003,0.088962,24.193548
504.82,0,120.422465,37.469933,36.879028,0.000003,0.089265,24.193548
505.02,0,120.422465,37.470162,36.879284,0.000003,0.088395,24.193548
505.22,0,120.452642,37.470392,36.879539,0.000003,0.089349,24.193548
505.42,0,120.452642,37.470622,36.879793,0.000003,0.089074,24.193548
505.62,0,120.459693,37.470851,36.880048,0.000003,0.088967,24.193548
505.82,0,120.459693,37.471081,36.880301,0.000003,0.089270,24.193548
506.02,0,120.459693,37.471310,36.880556,0.000003,0.088400,24.193548
506.22,0,120.434523,37.471540,36.880810,0.000003,0.089353,24.193548
506.42,0,120.434523,37.471770,36.881063,0.000003,0.089079,24.193548
506.62,0,120.411378,37.471999,36.881317,0.000003,0.088971,24.193548
506.82,0,120.411378,37.472229,36.881570,0.000003,0.089274,24.193548
507.02,0,120.411378,37.472458,36.881824,0.000003,0.088404,24.193548
507.22,0,120.418012,37.472688,36.882077,0.000003,0.089357,24.193548
507.42,0,120.418012,37.472918,36.882329,0.000003,0.089083,24.193548
507.62,0,120.448311,37.473147,36.882582,0.000003,0.088976,24.193548
507.82,0,120.448311,37.473377,36.882834,0.000003,0.089279,24.193548
508.02,0,120.448311,37.473607,36.883087,0.000003,0.088409,24.193548
508.22,0,120.453674,37.473836,36.883339,0.000003,0.089362,24.193548
508.42,0,120.453674,37.474066,36.883590,0.000003,0.089088,24.193548
508.62,0,120.427961,37.474295,36.883843,0.000003,0.088980,24.193548
508.82,0,120.427961,37.474525,36.884094,0.000003,0.089283,24.193548
509.02,0,120.427961,37.474755,36.884346,0.000003,0.088413,24.193548
509.22,0,120.405616,37.474984,36.884597,0.000003,0.089366,24.193548
509.42,0,120.405616,37.475214,36.884847,0.000003,0.089092,24.193548
509.62,0,120.413728,37.475444,36.885099,0.000003,0.088984,24.193548
509.82,0,120.413728,37.475673,36.885349,0.000003,0.089287,24.193548
510.02,0,120.413728,37.475903,36.885600,0.000003,0.088417,24.193548
510.22,0,120.444069,37.476132,36.885850,0.000003,0.089370,24.193548
510.42,0,120.444069,37.476362,36.886100,0.000003,0.089097,24.193548
510.62,0,120.447749,37.476592,36.886351,0.000003,0.088989,24.193548
510.82,0,120.447749,37.476821,36.886600,0.000003,0.089293,24.193548
511.02,0,120.447749,37.477051,36.886850,0.000003,0.088422,24.193548
511.22,0,120.421550,37.477281,36.887099,0.000003,0.089375,24.193548
511.42,0,120.421550,37.477510,36.887348,0.000003,0.089101,24.193548
511.62,0,120.400051,37.477740,36.887598,0.000003,0.088992,24.193548
511.82,0,120.400051,37.477970,36.887846,0.000003,0.089296,24.193548
512.02,0,120.400051,37.478199,36.888095,0.000003,0.088426,24.193548
512.22,0,120.409634,37.478429,36.888344,0.000003,0.089379,24.193548
512.42,0,120.409634,37.478658,36.888592,0.000003,0.089106,24.193548
512.62,0,120.439931,37.478888,36.888841,0.000003,0.088997,24.193548
512.82,0,120.439931,37.479118,36.889088,0.000003,0.089301,24.193548
513.02,0,120.439931,37.479347,36.889336,0.000003,0.088431,24.193548
513.22,0,120.441931,37.479577,36.889584,0.000003,0.089384,24.193548
513.42,0,120.441931,37.479807,36.889831,0.000003,0.089111,24.193548
513.62,0,120.415301,37.480036,36.890079,0.000003,0.089001,24.193548
513.82,0,120.415301,37.480266,36.890326,0.000003,0.089306,24.193548
514.02,0,120.415301,37.480496,36.890573,0.000003,0.088435,24.193548
514.22,0,120.394695,37.480725,36.890820,0.000003,0.089387,24.193548
514.42,0,120.394695,37.480955,36.891066,0.000003,0.089115,24.193548
514.62,0,120.405734,37.481185,36.891314,0.000003,0.089005,24.193548
514.82,0,120.405734,37.481414,36.891559,0.000003,0.089310,24.193548
515.02,0,120.405734,37.481644,36.891806,0.000003,0.088440,24.193548
515.22,0,120.435900,37.481874,36.892052,0.000003,0.089392,24.193548
515.42,0,120.435900,37.482103,36.892297,0.000003,0.089120,24.193548
515.62,0,120.436229,37.482333,36.892543,0.000003,0.089010,24.193548
515.82,0,120.436229,37.482563,36.892788,0.000003,0.089315,24.193548
516.02,0,120.436229,37.482792,36.893034,0.000003,0.088444,24.193548
516.22,0,120.409220,37.483022,36.893279,0.000003,0.089396,24.193548
516.42,0,120.409220,37.483252,36.893524,0.000003,0.089124,24.193548
516.62,0,120.389546,37.483481,36.893769,0.000003,0.089013,24.193548
516.82,0,120.389546,37.483711,36.894013,0.000003,0.089319,24.193548
517.02,0,120.389546,37.483941,36.894258,0.000003,0.088448,24.193548
517.22,0,120.402020,37.484170,36.894502,0.000003,0.089400,24.193548
517.42,0,120.402020,37.484400,36.894746,0.000003,0.089128,24.193548
517.62,0,120.431962,37.484630,36.894990,0.000003,0.089018,24.193548
517.82,0,120.431962,37.484859,36.895233,0.000003,0.089324,24.193548
518.02,0,120.431962,37.485089,36.895477,0.000003,0.088453,24.193548
518.22,0,120.430632,37.485319,36.895721,0.000003,0.089405,24.193548
518.42,0,120.430632,37.485548,36.895964,0.000003,0.089133,24.193548
518.62,0,120.403297,37.485778,36.896207,0.000003,0.089022,24.193548
518.82,0,120.403297,37.486008,36.896450,0.000003,0.089328,24.193548
519.02,0,120.403297,37.486237,36.896693,0.000003,0.088457,24.193548
519.22,0,120.384596,37.486467,36.896935,0.000003,0.089409,24.193548
519.42,0,120.384596,37.486697,36.897177,0.000003,0.089137,24.193548
519.62,0,120.398479,37.486926,36.897420,0.000003,0.089026,24.193548
519.82,0,120.398479,37.487156,36.897662,0.000003,0.089332,24.193548
520.02,0,120.398479,37.487386,36.897904,0.000003,0.088462,24.193548
520.22,0,120.428105,37.487615,36.898146,0.000003,0.089413,24.193548
520.42,0,120.428105,37.487845,36.898387,0.000003,0.089142,24.193548
520.62,0,120.425132,37.488075,36.898629,0.000003,0.089031,24.193548
520.82,0,120.425132,37.488304,36.898870,0.000003,0.089337,24.193548
521.02,0,120.425132,37.488534,36.899111,0.000003,0.088466,24.193548
521.22,0,120.397522,37.488764,36.899352,0.000003,0.089418,24.193548
521.42,0,120.397522,37.488993,36.899592,0.000003,0.089147,24.193548
521.62,0,120.379828,37.489223,36.899833,0.000003,0.089034,24.193548
521.82,0,120.379828,37.489453,36.900073,0.000003,0.089341,24.193548
522.02,0,120.379828,37.489682,36.900314,0.000003,0.088470,24.193548
522.22,0,120.395087,37.489912,36.900554,0.000003,0.089421,24.193548
522.42,0,120.395087,37.490142,36.900793,0.000003,0.089151,24.193548
522.62,0,120.424303,37.490371,36.901034,0.000003,0.089039,24.193548
522.82,0,120.424303,37.490601,36.901273,0.000003,0.089346,24.193548
523.02,0,120.424303,37.490831,36.901512,0.000003,0.088475,24.193548
523.22,0,120.419707,37.491061,36.901752,0.000003,0.089426,24.193548
523.42,0,120.419707,37.491290,36.901990,0.000003,0.089156,24.193548
523.62,0,120.391873,37.491520,36.902230,0.000003,0.089043,24.193548
523.82,0,120.391873,37.491750,36.902468,0.000003,0.089350,24.193548
524.02,0,120.391873,37.491979,36.902707,0.000003,0.088479,24.193548
524.22,0,120.375222,37.492209,36.902946,0.000003,0.089430,24.193548
524.42,0,120.375222,37.492439,36.903183,0.000003,0.089160,24.193548
524.62,0,120.391822,37.492668,36.903422,0.000003,0.089047,24.193548
524.82,0,120.391822,37.492898,36.903659,0.000003,0.089354,24.193548
525.02,0,120.391822,37.493128,36.903897,0.000003,0.088483,24.193548
525.22,0,120.420531,37.493357,36.904135,0.000003,0.089434,24.193548
525.42,0,120.420531,37.493587,36.904372,0.000003,0.089164,24.193548
525.62,0,120.414339,37.493817,36.904610,0.000003,0.089051,24.193548
525.82,0,120.414339,37.494047,36.904846,0.000003,0.089359,24.193548
526.02,0,120.414339,37.494276,36.905084,0.000003,0.088487,24.193548
526.22,0,120.386331,37.494506,36.905321,0.000003,0.089438,24.193548
526.42,0,120.386331,37.494736,36.905557,0.000003,0.089169,24.193548
526.62,0,120.370756,37.494965,36.905794,0.000003,0.089055,24.193548
526.82,0,120.370756,37.495195,36.906030,0.000003,0.089363,24.193548
527.02,0,120.370756,37.495425,36.906266,0.000003,0.088491,24.193548
527.22,0,120.388654,37.495654,36.906502,0.000003,0.089442,24.193548
527.42,0,120.388654,37.495884,36.906737,0.000003,0.089173,24.193548
527.62,0,120.416761,37.496114,36.906974,0.000003,0.089059,24.193548
527.82,0,120.416761,37.496343,36.907209,0.000003,0.089367,24.193548
528.02,0,120.416761,37.496573,36.907444,0.000003,0.088496,24.193548
528.22,0,120.409006,37.496803,36.907680,0.000003,0.089447,24.193548
528.42,0,120.409006,37.497033,36.907914,0.000003,0.089178,24.193548
528.62,0,120.380878,37.497262,36.908150,0.000003,0.089063,24.193548
528.82,0,120.380878,37.497492,36.908384,0.000003,0.089371,24.193548
529.02,0,120.380878,37.497722,36.908619,0.000003,0.088500,24.193548
529.22,0,120.366413,37.497951,36.908853,0.000003,0.089450,24.193548
529.42,0,120.366413,37.498181,36.909087,0.000003,0.089181,24.193548
529.62,0,120.385571,37.498411,36.909322,0.000003,0.089067,24.193548
529.82,0,120.385571,37.498640,36.909555,0.000003,0.089375,24.193548
530.02,0,120.385571,37.498870,36.909789,0.000003,0.088504,24.193548
530.22,0,120.412983,37.499100,36.910023,0.000003,0.089455,24.193548
530.42,0,120.412983,37.499330,36.910255,0.000003,0.089186,24.193548
530.62,0,120.403706,37.499559,36.910489,0.000003,0.089072,24.193548
530.82,0,120.403706,37.499789,36.910722,0.000003,0.089380,24.193548
531.02,0,120.403706,37.500019,36.910955,0.000003,0.088509,24.193548
531.22,0,120.375513,37.500248,36.911188,0.000003,0.089459,24.193548
531.42,0,120.375513,37.500478,36.911420,0.000003,0.089190,24.193548
531.62,0,120.362193,37.500708,36.911653,0.000003,0.089075,24.193548
531.82,0,120.362193,37.500938,36.911885,0.000003,0.089384,24.193548
532.02,0,120.362193,37.501167,36.912118,0.000003,0.088512,24.193548
532.22,0,120.382564,37.501397,36.912350,0.000003,0.089463,24.193548
532.42,0,120.382564,37.501627,36.912581,0.000003,0.089194,24.193548
532.62,0,120.409189,37.501856,36.912813,0.000003,0.089079,24.193548
532.82,0,120.409189,37.502086,36.913044,0.000003,0.089388,24.193548
533.02,0,120.409189,37.502316,36.913276,0.000003,0.088517,24.193548
533.22,0,120.398437,37.502545,36.913507,0.000003,0.089467,24.193548
533.42,0,120.398437,37.502775,36.913738,0.000003,0.089199,24.193548
533.62,0,120.370237,37.503005,36.913969,0.000003,0.089083,24.193548
533.82,0,120.370237,37.503235,36.914200,0.000003,0.089392,24.193548
534.02,0,120.370237,37.503464,36.914430,0.000003,0.088521,24.193548
534.22,0,120.358096,37.503694,36.914661,0.000003,0.089471,24.193548
534.42,0,120.358096,37.503924,36.914891,0.000003,0.089203,24.193548
534.62,0,120.379633,37.504153,36.915122,0.000003,0.089087,24.193548
534.82,0,120.379633,37.504383,36.915351,0.000003,0.089396,24.193548
535.02,0,120.379633,37.504613,36.915581,0.000003,0.088525,24.193548
535.22,0,120.405378,37.504842,36.915811,0.000003,0.089475,24.193548
535.42,0,120.405378,37.505072,36.916040,0.000003,0.089207,24.193548
535.62,0,120.393204,37.505302,36.916270,0.000003,0.089091,24.193548
535.82,0,120.393204,37.505532,36.916498,0.000003,0.089401,24.193548
536.02,0,120.393204,37.505761,36.916728,0.000003,0.088529,24.193548
536.22,0,120.365052,37.505991,36.916957,0.000003,0.089479,24.193548
536.42,0,120.365052,37.506221,36.917185,0.000003,0.089211,24.193548
536.62,0,120.354123,37.506450,36.917414,0.000003,0.089095,24.193548
536.82,0,120.354123,37.506680,36.917642,0.000003,0.089404,24.193548
537.02,0,120.354123,37.506910,36.917871,0.000003,0.088533,24.193548
537.22,0,120.376772,37.507140,36.918099,0.000003,0.089483,24.193548
537.42,0,120.376772,37.507369,36.918326,0.000003,0.089215,24.193548
537.62,0,120.401546,37.507599,36.918555,0.000003,0.089099,24.193548
537.82,0,120.401546,37.507829,36.918782,0.000003,0.089409,24.193548
538.02,0,120.401546,37.508058,36.919010,0.000003,0.088538,24.193548
538.22,0,120.388010,37.508288,36.919237,0.000003,0.089487,24.193548
538.42,0,120.388010,37.508518,36.919464,0.000003,0.089220,24.193548
538.62,0,120.359964,37.508747,36.919692,0.000003,0.089103,24.193548
538.82,0,120.359964,37.508977,36.919918,0.000003,0.089413,24.193548
539.02,0,120.359964,37.509207,36.920145,0.000003,0.088541,24.193548
539.22,0,120.350280,37.509437,36.920372,0.000003,0.089491,24.193548
539.42,0,120.350280,37.509666,36.920598,0.000003,0.089223,24.193548
539.62,0,120.373988,37.509896,36.920825,0.000003,0.089107,24.193548
539.82,0,120.373988,37.510126,36.921050,0.000003,0.089417,24.193548
540.02,0,120.373988,37.510355,36.921277,0.000003,0.088546,24.193548
540.22,0,120.397699,37.510585,36.921503,0.000003,0.089495,24.193548
540.42,0,120.397699,37.510815,36.921728,0.000003,0.089228,24.193548
540.62,0,120.382865,37.511045,36.921954,0.000003,0.089111,24.193548
540.82,0,120.382865,37.511274,36.922179,0.000003,0.089422,24.193548
541.02,0,120.382865,37.511504,36.922404,0.000003,0.088549,24.193548
541.22,0,120.354982,37.511734,36.922630,0.000003,0.089499,24.193548
541.42,0,120.354982,37.511963,36.922854,0.000003,0.089232,24.193548
541.62,0,120.346574,37.512193,36.923080,0.000003,0.089114,24.193548
541.82,0,120.346574,37.512423,36.923304,0.000003,0.089425,24.193548
542.02,0,120.346574,37.512652,36.923528,0.000003,0.088553,24.193548
542.22,0,120.371279,37.512882,36.923753,0.000003,0.089503,24.193548
542.42,0,120.371279,37.513112,36.923977,0.000003,0.089236,24.193548
542.62,0,120.393836,37.513342,36.924201,0.000003,0.089118,24.193548
542.82,0,120.393836,37.513571,36.924425,0.000003,0.089430,24.193548
543.02,0,120.393836,37.513801,36.924649,0.000003,0.088558,24.193548
543.22,0,120.377775,37.514031,36.924872,0.000003,0.089507,24.193548
543.42,0,120.377775,37.514260,36.925095,0.000003,0.089241,24.193548
543.62,0,120.350114,37.514490,36.925319,0.000003,0.089122,24.193548
543.82,0,120.350114,37.514720,36.925542,0.000003,0.089433,24.193548
544.02,0,120.350114,37.514949,36.925765,0.000003,0.088561,24.193548
544.22,0,120.343012,37.515179,36.925988,0.000003,0.089510,24.193548
544.42,0,120.343012,37.515409,36.926210,0.000003,0.089244,24.193548
544.62,0,120.368652,37.515639,36.926434,0.000003,0.089126,24.193548
544.82,0,120.368652,37.515868,36.926656,0.000003,0.089437,24.193548
545.02,0,120.368652,37.516098,36.926878,0.000003,0.088566,24.193548
545.22,0,120.389963,37.516328,36.927100,0.000003,0.089515,24.193548
545.42,0,120.389963,37.516557,36.927322,0.000003,0.089249,24.193548
545.62,0,120.372754,37.516787,36.927544,0.000003,0.089130,24.193548
545.82,0,120.372754,37.517017,36.927765,0.000003,0.089442,24.193548
